Time,AF Buffalo,AF Roast Garlic,AF Spinach and Feta,AF Spicy Jalapeno,TJ Apple,TJ Roast Garlic,TJ Sweet Italien,TJ Tomato
6.725,83.54117936,86.47195894,122.3621485,91.88648679,98.98748026,94.20351325,82.62407387,97.33978084
6.73,83.53521533,86.47982061,122.5063697,91.93663888,99.02190897,94.22845375,82.6693463,97.38911966
6.735,83.52599819,86.4806339,122.6676696,91.97540509,99.05498225,94.23685761,82.70865469,97.43818738
6.74,83.51298575,86.47277221,122.8110775,92.01769548,99.08588679,94.25068333,82.76070443,97.49565895
6.745,83.51976306,86.47060348,122.944726,92.04616019,99.13956307,94.27833475,82.81302525,97.53144315
6.75,83.50539516,86.46409726,123.0726816,92.09712556,99.20191432,94.30869709,82.86100861,97.58430616
6.755,83.49563584,86.47494095,123.1775944,92.1451089,99.24556019,94.31411893,82.900317,97.62415675
6.76,83.48153903,86.50259237,123.2662416,92.19498989,99.28649513,94.34908985,82.95941514,97.66834479
6.765,83.47720156,86.52915943,123.3592263,92.23456938,99.3201106,94.3932779,83.00848286,97.69436967
6.77,83.50864827,86.54271404,123.4484156,92.27875744,99.35453931,94.41767624,83.05185764,97.724732
6.775,83.5184076,86.55897958,123.531641,92.31779474,99.37405799,94.4469542,83.08655745,97.77867938
6.78,83.53385986,86.57117874,123.6173062,92.38258581,99.43776468,94.47704545,83.12695022,97.82313855
6.785,83.55527616,86.59205286,123.7157127,92.4256895,99.48900114,94.50090158,83.17140937,97.86298911
6.79,83.56964405,86.62729487,123.8203544,92.47123302,99.53508685,94.53831233,83.2126154,97.91232792
6.795,83.59377127,86.65250645,123.9339421,92.5037641,99.5895764,94.55837317,83.2519238,97.95516052
6.8,83.62521799,86.6793446,124.0415657,92.53060225,99.64135505,94.62153769,83.29584076,97.98254085
6.805,83.64961631,86.6969656,124.1646417,92.54659671,99.6963868,94.64105633,83.34029991,98.01561413
6.81,83.6710326,86.68720628,124.2831091,92.55662712,99.75440057,94.67955145,83.38557234,98.0340484
6.815,83.68648486,86.70970694,124.4251614,92.59512224,99.83274626,94.69798572,83.42000107,98.06115764
6.82,83.71603393,86.7251592,124.5495928,92.61003231,99.87530776,94.73268555,83.49807567,98.07254351
6.825,83.74639628,86.75172626,124.6653493,92.63632827,99.92817077,94.76196354,83.54958322,98.08799578
6.83,83.78353593,86.75985903,124.7808346,92.66153987,99.97100337,94.79666335,83.61274774,98.09477309
6.835,83.8095608,86.74359349,124.9014707,92.68295617,99.98591345,94.84220687,83.65829126,98.10588788
6.84,83.83070601,86.73979819,125.0104499,92.71874035,100.0295593,94.87961763,83.71088318,98.1546845
6.845,83.86459255,86.74115365,125.110754,92.75777765,100.0631748,94.89452769,83.77242114,98.19290852
6.85,83.88194246,86.74223803,125.2265105,92.80061025,100.1046519,94.95281256,83.82880836,98.23547003
6.855,83.91176262,86.7397982,125.3192241,92.8239242,100.1350142,94.99130767,83.89712363,98.29104397
6.86,83.92965471,86.72434593,125.4222392,92.84371393,100.1705273,95.03061607,83.95730614,98.32845471
6.865,83.96083034,86.69506796,125.5314894,92.87705829,100.2160709,95.07859942,84.0334831,98.35149757
6.87,83.96787875,86.67419384,125.6420951,92.89549258,100.257548,95.1252273,84.10369602,98.40544494
6.875,83.97167404,86.63840965,125.7467367,92.90606517,100.310411,95.16697553,84.17851751,98.46264543
6.88,83.99254814,86.63759637,125.855987,92.94293374,100.3676115,95.21197685,84.24357968,98.50683349
6.885,83.9941747,86.64301822,125.9565622,92.97546483,100.4253542,95.25399618,84.31243714,98.5529192
6.89,84.02426596,86.63163234,126.0671679,92.98224214,100.468729,95.30496154,84.38942737,98.59331196
6.895,84.04324241,86.61970428,126.1693697,93.01829742,100.5164412,95.35755347,84.49054483,98.60524002
6.9,84.06628527,86.59313722,126.2474443,93.03917153,100.5367731,95.40526571,84.56834833,98.6448195
6.905,84.08336409,86.60126999,126.3496462,93.07739554,100.5722862,95.45704436,84.64208546,98.68927866
6.91,84.09746089,86.6083184,126.445884,93.11317975,100.5939736,95.50502771,84.69793049,98.72397847
6.915,84.10288274,86.62919251,126.5573029,93.15248815,100.6202696,95.55138449,84.74401619,98.77087746
6.92,84.13514273,86.63569872,126.6559805,93.18610358,100.6381617,95.60018113,84.81558457,98.79663122
6.925,84.15032391,86.61455352,126.766044,93.20995971,100.6693373,95.65114649,84.87441162,98.82211391
6.93,84.15167937,86.62187302,126.8647216,93.24845486,100.7062059,95.70265405,84.95004639,98.86331995
6.935,84.16089651,86.6121137,126.9582485,93.26851568,100.7460565,95.75524597,85.00887343,98.90886347
6.94,84.168216,86.64112057,127.0531309,93.30999281,100.7663884,95.82681435,85.06526064,98.95982884
6.945,84.16279416,86.65033771,127.1320187,93.33140909,100.8016304,95.8886234,85.14116651,98.99181773
6.95,84.15601685,86.66633216,127.2084668,93.36339802,100.844463,95.95314339,85.20134901,99.04549402
6.955,84.13920913,86.66443452,127.2827461,93.39376036,100.8688613,96.0127837,85.27454395,99.07504308
6.96,84.14652861,86.67500712,127.3551277,93.42900236,100.908983,96.07269513,85.35532948,99.10432106
6.965,84.14002239,86.68747737,127.4104306,93.48050991,100.9241641,96.13206436,85.42256039,99.11760459
6.97,84.12999198,86.69479686,127.4847099,93.52578233,100.9434117,96.17218602,85.48409835,99.15582861
6.975,84.11725064,86.72163501,127.5307956,93.57728989,100.9412429,96.22315138,85.5602753,99.20245651
6.98,84.10749131,86.74250912,127.5991109,93.61090535,100.970792,96.25676683,85.62343983,99.24528911
6.985,84.12294358,86.73817164,127.6503473,93.65048482,100.9962747,96.30637674,85.68145359,99.27483816
6.99,84.14002239,86.74169584,127.7200181,93.69846817,101.0269081,96.35896867,85.76278131,99.32824336
6.995,84.16198087,86.7251592,127.6175452,93.76380143,101.0686564,96.40261453,85.84871758,99.34152688
7,84.17634877,86.73003887,126.6708906,93.80392309,101.0857352,96.45059789,85.93573823,99.36511192
7.005,84.17634877,86.73790055,124.5607076,93.83970729,101.1339896,96.48258679,86.02736746,99.40550468
7.01,84.19125885,86.74576222,121.6163734,93.88985939,101.1730269,96.51132256,86.09785147,99.43152955
7.015,84.21999465,86.74847316,118.3301918,93.9283545,101.2131486,96.54005836,86.19029397,99.44860837
7.02,84.23083833,86.74738879,115.1326573,93.96820508,101.2822772,96.55903482,86.26376,99.47463323
7.025,84.24900152,86.7503708,112.3366106,93.99639869,101.3291761,96.59156591,86.35430485,99.50228465
7.03,84.2606585,86.75335282,110.0797666,94.02865869,101.3795993,96.61569313,86.4199092,99.5152971
7.035,84.27204438,86.77829331,108.3596856,94.05766555,101.4148413,96.65093515,86.50964077,99.53183373
7.04,84.28695446,86.77829331,107.1498004,94.09155211,101.4508966,96.6878037,86.56792564,99.53481575
7.045,84.31162387,86.77260037,106.370952,94.10049814,101.5146033,96.726841,86.62214411,99.53996651
7.05,84.3281605,86.76365432,105.8965403,94.12462537,101.5596046,96.76642048,86.69398359,99.54186416
7.055,84.34334168,86.76013012,105.6387315,94.14821041,101.6178895,96.80816871,86.76988945,99.53318918
7.06,84.35499864,86.76988945,105.5378851,94.18778989,101.6477096,96.83500687,86.8710069,99.54023759
7.065,84.36855326,86.79049247,105.5077939,94.21408586,101.6862048,96.86428483,86.93986436,99.53156264
7.07,84.39593359,86.78696827,105.5189087,94.24580366,101.7228022,96.88434568,87.00519762,99.51448381
7.075,84.41789208,86.78859483,105.5514398,94.28158785,101.7642794,96.91687676,87.07215744,99.49604953
7.08,84.43497089,86.77829331,105.5988809,94.3154744,101.8062987,96.9363954,87.14589456,99.49632063
7.085,84.46072466,86.79347448,105.652015,94.36101792,101.854282,96.96106481,87.20905908,99.50038702
7.09,84.47346601,86.79591431,105.7043358,94.39300682,101.892235,96.9689265,87.30475468,99.49632062
7.095,84.49596667,86.80648692,105.7501504,94.4431589,101.9272059,96.99739118,87.36439501,99.53074935
7.1,84.52253373,86.82221028,105.8125017,94.48843133,101.9689541,97.03073555,87.43704777,99.5684312
7.105,84.5661796,86.8425422,105.8599428,94.53045065,102.0247991,97.0499831,87.49424826,99.60150447
7.11,84.6016927,86.82817431,105.9030465,94.57192778,102.0649208,97.06380884,87.56690101,99.62237858
7.115,84.63232613,86.82546338,105.9450659,94.60825416,102.1134463,97.07085722,87.62301713,99.66195807
7.12,84.65564008,86.81977045,106.0036218,94.65867731,102.1760687,97.07627908,87.68563947,99.67253068
7.125,84.68871334,86.82329464,106.054045,94.72265514,102.2126662,97.07438142,87.77699759,99.68310328
7.13,84.73263031,86.80594474,106.092269,94.75111981,102.2335403,97.07655016,87.85507219,99.71021252
7.135,84.76299266,86.78967919,106.1272399,94.79557899,102.2628182,97.07817672,87.9223031,99.73000224
7.14,84.79606592,86.771516,106.1820006,94.84681546,102.279897,97.10745468,87.97082863,99.75738258
7.145,84.8147713,86.74820205,106.2180559,94.89886518,102.3010423,97.12778663,88.03317987,99.79614879
7.15,84.84188053,86.75172626,106.2440807,94.93220954,102.3143258,97.13619047,88.10529045,99.83030642
7.155,84.86112809,86.74142475,106.2988414,94.97395775,102.3509232,97.13646157,88.1459543,99.89103112
7.16,84.88064674,86.72732796,106.350349,95.01543489,102.3845387,97.13429284,88.21182975,99.92383329
7.165,84.90802707,86.73030996,106.4021276,95.05582766,102.4132745,97.14920292,88.27797629,99.98401579
7.17,84.93432303,86.70374291,106.4595992,95.09242511,102.4409259,97.16682392,88.32975493,100.0273906
7.175,84.94082925,86.69289922,106.4980943,95.13796865,102.464511,97.18607148,88.38858197,100.1003144
7.18,84.94923311,86.68341098,106.5436378,95.18269889,102.4989397,97.19528863,88.45608397,100.1469423
7.185,84.94299798,86.68829064,106.588368,95.20059097,102.5154763,97.20369249,88.48644632,100.2041428
7.19,84.94516672,86.70130309,106.6195437,95.22471818,102.5311997,97.2064034,88.55340613,100.2521261
7.195,84.95031747,86.69913434,106.6770152,95.26619534,102.555598,97.21318071,88.60816679,100.2963142
7.2,84.93242538,86.71458661,106.738011,95.30767247,102.5705081,97.23242829,88.6789219,100.3274898
7.205,84.92131059,86.71323114,106.7602406,95.32990204,102.5759299,97.23595247,88.75049028,100.3494483
7.21,84.90721379,86.736274,106.7946693,95.35918,102.6022259,97.21318071,88.80226893,100.4134261
7.215,84.87902018,86.76744962,106.8429238,95.38357832,102.6231,97.17007703,88.84862573,100.4530056
7.22,84.86682103,86.79076356,106.8944313,95.3949642,102.6461428,97.12182259,88.9101637,100.4944827
7.225,84.85868827,86.82221027,106.9486498,95.41366957,102.6770474,97.07546579,88.97549694,100.5394841
7.23,84.84594692,86.84687968,106.9958199,95.43183277,102.7179823,97.03290428,89.03893256,100.5546652
7.235,84.83347667,86.88618808,107.0532915,95.45460453,102.7456337,96.98383658,89.09125339,100.586383
7.24,84.83347667,86.91248404,107.0874491,95.47222552,102.7656946,96.93666649,89.16092413,100.6056306
7.245,84.83456104,86.92386992,107.1587464,95.48605123,102.7982257,96.8829902,89.20294344,100.6620178
7.25,84.82669937,86.95477445,107.2170312,95.4979793,102.8123225,96.83880217,89.26583687,100.6999707
7.255,84.84106726,86.97320872,107.2951058,95.51912451,102.8329255,96.79542737,89.31300695,100.7395502
7.26,84.85001331,86.99028754,107.3460712,95.54406501,102.860848,96.75720335,89.389455,100.7728946
7.265,84.84892893,87.02363191,107.4089646,95.57361407,102.8790112,96.75530571,89.45858355,100.7848227
7.27,84.8464891,87.05453645,107.4577613,95.58771087,102.9085602,96.74364873,89.52879647,100.8309084
7.275,84.84459146,87.09682685,107.5252633,95.61942869,102.9250969,96.72548555,89.58220167,100.8718433
7.28,84.85299532,87.13071339,107.5933074,95.6365075,102.9551881,96.7027138,89.62530535,100.9100673
7.285,84.84269381,87.16703976,107.6556587,95.67717136,102.9920567,96.6701827,89.69280735,100.9287727
7.29,84.86221246,87.18574514,107.7196365,95.7012986,103.0175394,96.641718,89.744586,100.9596772
7.295,84.86736321,87.19685992,107.7922892,95.73572732,103.0525103,96.62274153,89.81832312,100.9575085
7.3,84.87766473,87.22803555,107.8803943,95.77449352,103.0934453,96.59942758,89.87525251,100.985431
7.305,84.88552641,87.23996362,107.9527759,95.8035004,103.1341091,96.57502927,89.93543502,100.9960036
7.31,84.8714296,87.25378932,108.0281396,95.84660408,103.1753151,96.54548021,90.00320811,101.0434448
7.315,84.87414052,87.27981419,108.1007924,95.88997888,103.2162501,96.50562963,90.05959533,101.088175
7.32,84.87576709,87.30529687,108.1715475,95.92223885,103.2479679,96.48502661,90.13766993,101.1236881
7.325,84.88227329,87.29851957,108.2558572,95.95720977,103.2897161,96.45954393,90.21520234,101.173298
7.33,84.86926087,87.35463569,108.328781,95.99516271,103.304084,96.44653149,90.30113862,101.2126064
7.335,84.87170068,87.3934019,108.4030604,96.03935076,103.3309222,96.43514561,90.36864062,101.2483906
7.34,84.87332725,87.44057197,108.4597187,96.08760519,103.3507119,96.4110184,90.41337086,101.2947474
7.345,84.89826774,87.48719986,108.5421307,96.13992604,103.3596579,96.39312629,90.48710799,101.3310738
7.35,84.92646135,87.53328556,108.6115304,96.18086099,103.389207,96.38770446,90.53454915,101.3679423
7.355,84.94733546,87.5454847,108.6969245,96.22694668,103.4171295,96.38038496,90.60720191,101.3817681
7.36,84.96604084,87.55605732,108.7749991,96.27493002,103.4605043,96.37333654,90.70316861,101.3983047
7.365,85.00751797,87.57638923,108.827591,96.32887741,103.5082166,96.36737254,90.77961666,101.4156546
7.37,85.0386936,87.61542655,108.9211179,96.38770445,103.524211,96.35354681,90.85416706,101.4283959
7.375,85.05306149,87.64090922,108.9848246,96.43460343,103.5805982,96.35734211,90.91028317,101.4435771
7.38,85.07935745,87.66883174,109.0469047,96.49343049,103.6277683,96.35029371,90.980225,101.4709574
7.385,85.08396602,87.68184417,109.1141356,96.5351787,103.6749384,96.33158833,91.05667305,101.5173142
7.39,85.0883035,87.7203393,109.1881439,96.60132525,103.7128913,96.3291485,91.12769925,101.5682796
7.395,85.08206837,87.76127424,109.2401936,96.6487664,103.753013,96.32155791,91.21390663,101.6089434
7.4,85.10321358,87.78973893,109.314744,96.70867781,103.7936768,96.34053437,91.2822219,101.6645174
7.405,85.12246114,87.81034196,109.408813,96.75232369,103.8229548,96.33538364,91.34457315,101.727953
7.41,85.14685944,87.82714969,109.4830923,96.80301796,103.8614499,96.36818581,91.402858,101.7903043
7.415,85.17017339,87.82904733,109.5595404,96.85832081,103.893981,96.38797555,91.46819127,101.8409985
7.42,85.19294515,87.81061305,109.6357174,96.8903097,103.9452175,96.40966295,91.54572368,101.8830178
7.425,85.23848867,87.81386615,109.7146052,96.96404682,103.9744954,96.43568782,91.60807494,101.9228684
7.43,85.26532681,87.81305288,109.8124696,97.01799422,104.0297983,96.46144157,91.68804717,101.959737
7.435,85.2940626,87.80735993,109.9087074,97.10203285,104.0617872,96.47255637,91.72301811,101.9857618
7.44,85.3119547,87.801667,109.9908484,97.1782098,104.1189877,96.5099671,91.7861826,102.0199195
7.445,85.33581082,87.80058263,110.0569949,97.23107281,104.166971,96.52677484,91.84338311,102.07712
7.45,85.35424511,87.76913591,110.1114845,97.29640606,104.2157677,96.56879415,91.89922813,102.1408267
7.455,85.37511922,87.75937659,110.1730224,97.34330506,104.2621244,96.58804171,91.96673013,102.2324559
7.46,85.38542073,87.76696717,110.2473017,97.39752352,104.301975,96.6278923,92.05700388,102.3216453
7.465,85.40005972,87.74690633,110.3177857,97.484002,104.3410123,96.65852573,92.12477699,102.4005332
7.47,85.42337366,87.72033929,110.3885409,97.52927441,104.3730012,96.68915917,92.20149611,102.4658664
7.475,85.44858525,87.71329089,110.4758326,97.59975844,104.3968574,96.73849799,92.26140753,102.5374348
7.48,85.46132659,87.70163392,110.5560759,97.66102531,104.4152916,96.78322822,92.32728298,102.5875869
7.485,85.47732104,87.67940434,110.6466208,97.7106352,104.4253221,96.83609123,92.38909204,102.6545467
7.49,85.48436945,87.68374183,110.7474671,97.79114964,104.4432141,96.85371224,92.45849168,102.7076808
7.495,85.50415919,87.67886216,110.8388253,97.84157282,104.4649015,96.89139409,92.53521083,102.7505134
7.5,85.52964188,87.68238636,110.9423826,97.91368339,104.4920108,96.93178684,92.59430896,102.7806047
7.505,85.53804573,87.66097006,111.0331985,97.99934857,104.5410785,96.97624597,92.66804609,102.8299435
7.51,85.34773889,87.45683751,110.9177132,97.86841097,104.3673083,96.83012719,92.52111402,102.658342
7.515,84.84432036,86.8994716,110.4912849,97.38559545,103.8836795,96.33538363,92.05510624,102.165225
7.52,84.35554083,86.35294939,110.0450668,96.92012988,103.356947,95.8246456,91.54680805,101.6257512
7.525,83.90064784,85.86416985,109.640597,96.48367116,102.819642,95.29493111,91.04935355,101.0670298
7.53,83.53765516,85.42933769,109.2754356,96.07974352,102.2761018,94.80127191,90.56762242,100.5186099
7.535,83.00550084,84.86058591,108.7470766,95.5484025,101.537104,94.12814957,89.88853604,99.75114744
7.54,82.06589469,83.79546399,107.7700597,94.49385318,100.3185438,92.96678987,88.72934508,98.52147247
7.545,80.97556119,82.59479591,106.603007,93.25956964,98.8831097,91.58665863,87.32969519,97.06733302
7.55,79.78329696,81.27078078,105.2957996,91.85910646,97.20911433,90.00456358,85.72618384,95.37137917
7.555,78.43298588,79.78031494,103.7763269,90.24529359,95.25996021,88.16330422,83.89929237,93.39755564
7.56,76.86661418,78.0450527,101.9882017,88.38370231,92.9266682,85.99592074,81.71591445,91.05585977
7.565,75.01396895,76.00670919,99.8557891,86.19544473,90.16179715,83.43680879,79.12427142,88.26631931
7.57,72.87450798,73.62163854,97.36716118,83.62033832,86.93010504,80.4209062,76.07692211,84.99531881
7.575,70.27988293,70.76269844,94.34095708,80.53612047,83.07679812,76.79287706,72.44889297,81.10405898
7.58,67.4927823,67.67983604,91.04501608,77.19978671,78.8157683,72.79263809,68.44296106,76.80155201
7.585,64.65715615,64.55468323,87.62355931,73.73522624,74.3229545,68.57145883,64.24482465,72.26563453
7.59,61.92481618,61.46856772,84.21348843,70.35172241,69.73878257,64.28874162,60.0025002,67.61097858
7.595,59.28383433,58.45239404,80.84597904,67.00156294,65.09903671,59.96075198,55.7298134,62.93571961
7.6,56.50676412,55.30230073,77.31120567,63.51477291,60.2757613,55.48501699,51.31290546,58.07693112
7.605,53.61447966,52.03021586,73.66121803,59.9349982,55.34567551,50.839036,46.76966848,53.11187441
7.61,50.61023404,48.67002597,69.92475194,56.22970772,50.39037813,46.1328725,42.21396125,48.09043049
7.615,47.57616827,45.30143222,66.17310467,52.54908665,45.48143755,41.44704094,37.67967031,43.10585513
7.62,44.55565711,41.97187576,62.49275468,48.94898002,40.69774163,36.89296026,33.28960052,38.29017032
7.625,41.59207535,38.6922003,58.86364117,45.39251925,36.08266517,32.45165401,29.05242681,33.61626682
7.63,38.72608685,35.53776952,55.37170038,41.99247878,31.66765488,28.18764216,25.00366231,29.13267015
7.635,35.9219074,32.46819064,51.97301538,38.69680887,27.44078269,24.08086389,21.11511339,24.84642874
7.64,33.19498928,29.48319259,48.67680327,35.51825087,23.38388541,20.13403012,17.39328628,20.72989114
7.645,30.52825366,26.59063703,45.42938781,32.42644242,19.51593952,16.32274253,13.81568031,16.78061753
7.65,27.95802693,23.82413942,42.38068305,29.51165728,15.87001827,12.72182261,10.47473798,13.04984438
7.655,25.54964234,21.24171353,39.47294631,26.7763353,12.45262789,9.328288358,8.621666738,9.559530147
7.66,23.26541805,18.77883937,36.73355795,24.21424134,9.199790576,6.128856238,5.628497184,7.41398897
7.665,21.05872618,16.40379914,34.09203392,21.71422752,8.488082747,4.501217666,4.417287468,5.176056932
7.67,18.90272858,14.09815856,31.50391509,19.31885537,6.949507052,3.244975636,2.040783341,5.190515191
7.675,16.82426341,13.63114387,29.03589018,17.03788419,7.575405112,0.792312626,0.7352025,4.338562245
7.68,14.84447585,11.52096088,26.68335062,14.87619365,18.6641673,,,1.391246029
7.685,12.9709565,9.542141507,28.13226186,12.84083216,15.51515836,,,
7.69,11.16277041,7.605147816,25.94896139,12.44174547,12.49193628,,,
7.695,9.405820774,5.764508097,23.79292507,10.47686799,9.512088981,,,
7.7,7.682757688,4.771225664,21.70535893,8.592853493,6.658028541,,,
7.705,6.906504059,3.647385145,27.8296918,8.089034783,3.918911262,,,
7.71,6.263679509,2.655078646,25.80018591,6.321151092,1.273049756,,,
7.715,5.846920177,6.920445953,30.12757915,7.018039204,,,,
7.72,7.582634241,5.161598674,57.37615735,5.368171056,,,,
7.725,6.020419292,3.446126172,54.97319458,5.421847347,,,,
7.73,4.497964559,1.793547101,52.55938817,13.20978887,,,,
7.735,4.821106661,0.166992899,50.28004354,11.59841584,,,,
7.74,6.892252344,,48.02455505,10.06511741,,,,
7.745,5.345941483,,45.86015358,8.635918452,,,,
7.75,3.866861526,,88.36526803,7.310818959,,,,
7.755,2.409468959,,85.64350067,5.974875774,,,,
7.76,0.984607477,,83.03667645,4.675801152,,,,
7.765,,,80.36912757,3.302989402,,,,
7.77,,,77.84471545,2.058133252,,,,
7.775,,,75.41355909,0.802433408,,,,
7.78,,,73.01059634,,,,,
7.785,,,70.68137073,,,,,
7.79,,,68.33262645,,,,,
7.795,,,66.11400652,,,,,
7.8,,,63.90189281,,,,,
7.805,,,61.70712901,,,,,
7.81,,,59.58393358,,,,,
7.815,,,57.52580034,,,,,
7.82,,,55.51104186,,,,,
7.825,,,53.52664573,,,,,
7.83,,,51.62683042,,,,,
7.835,,,49.77906484,,,,,
7.84,,,47.96599909,,,,,
7.845,,,46.18763317,,,,,
7.85,,,44.35071128,,,,,
7.855,,,42.60704518,,,,,
7.86,,,40.91976628,,,,,
7.865,,,39.19995631,,,,,
7.87,,,37.59075201,,,,,
7.875,,,35.98588519,,,,,
7.88,,,34.44391182,,,,,
7.885,,,32.92145707,,,,,
7.89,,,31.44237713,,,,,
7.895,,,30.04137178,,,,,
7.9,,,28.66422254,,,,,
7.905,,,27.29574827,,,,,
7.91,,,25.98582997,,,,,
7.915,,,24.64121182,,,,,
7.92,,,23.3594871,,,,,
7.925,,,22.07342491,,,,,
7.93,,,20.83507498,,,,,
7.935,,,19.61841244,,,,,
7.94,,,18.46030584,,,,,
7.945,,,17.2826806,,,,,
7.95,,,16.19831112,,,,,
7.955,,,15.07490436,,,,,
7.96,,,14.02523472,,,,,
7.965,,,13.07098959,,,,,
7.97,,,12.0755384,,,,,
7.975,,,11.15165562,,,,,
7.98,,,10.23427906,,,,,
7.985,,,9.301721302,,,,,
7.99,,,8.494950428,,,,,
7.995,,,7.75107297,,,,,
8,,,6.98767685,,,,,
8.005,,,6.289342914,,,,,
8.01,,,5.580165278,,,,,
8.015,,,4.827612886,,,,,
8.02,,,4.142291378,,,,,
8.025,,,3.422270046,,,,,
8.03,,,2.81719188,,,,,
8.035,,,2.166570206,,,,,
8.04,,,1.55281708,,,,,
8.045,,,0.91087036,,,,,
8.05,,,0.349166966,,,,,
